customerID,total_returns,total_orders,return_rate,customer_return_behavior
14762,0,3,0.0,low
14765,2,4,0.5,moderately high
14767,0,4,0.0,low
14770,2,12,0.16666666666666666,low
14773,0,1,0.0,low
14777,0,1,0.0,low
14782,0,2,0.0,low
14791,4,4,1.0,high
14792,0,4,0.0,low
14794,11,11,1.0,high
14796,4,6,0.6666666666666666,moderately high
14797,1,2,0.5,moderately high
14800,8,10,0.8,high
14801,1,3,0.3333333333333333,moderately low
14804,2,2,1.0,high
14806,0,6,0.0,low
14808,1,2,0.5,moderately high
14813,2,4,0.5,moderately high
14818,1,2,0.5,moderately high
14820,0,7,0.0,low
14821,6,10,0.6,moderately high
14824,5,11,0.45454545454545453,moderately low
14826,13,31,0.41935483870967744,moderately low
14828,2,7,0.2857142857142857,moderately low
14830,2,3,0.6666666666666666,moderately high
14832,1,7,0.14285714285714285,low
14837,0,1,0.0,low
14840,0,1,0.0,low
14842,6,13,0.46153846153846156,moderately low
14843,6,9,0.6666666666666666,moderately high
14848,4,4,1.0,high
14850,1,4,0.25,moderately low
14856,4,8,0.5,moderately high
14857,10,16,0.625,moderately high
14859,2,5,0.4,moderately low
14861,12,24,0.5,moderately high
14862,3,12,0.25,moderately low
14864,2,2,1.0,high
14865,19,26,0.7307692307692307,moderately high
14868,2,2,1.0,high
14878,1,2,0.5,moderately high
14881,0,9,0.0,low
14883,2,4,0.5,moderately high
14887,0,1,0.0,low
14891,13,15,0.8666666666666667,high
14896,0,2,0.0,low
14900,2,2,1.0,high
14904,6,9,0.6666666666666666,moderately high
14905,5,6,0.8333333333333334,high
14911,8,17,0.47058823529411764,moderately low
14912,0,4,0.0,low
14918,1,2,0.5,moderately high
14920,0,2,0.0,low
14922,2,2,1.0,high
14925,2,9,0.2222222222222222,low
14927,2,13,0.15384615384615385,low
14929,4,5,0.8,high
14931,3,7,0.42857142857142855,moderately low
14932,5,8,0.625,moderately high
14935,4,10,0.4,moderately low
14937,2,3,0.6666666666666666,moderately high
14938,0,11,0.0,low
14941,2,2,1.0,high
14943,12,35,0.34285714285714286,moderately low
14944,4,14,0.2857142857142857,moderately low
14949,12,21,0.5714285714285714,moderately high
14955,7,13,0.5384615384615384,moderately high
14958,3,6,0.5,moderately high
14959,9,12,0.75,high
14961,2,2,1.0,high
14965,8,11,0.7272727272727273,moderately high
14972,0,13,0.0,low
14975,3,4,0.75,high
14976,2,2,1.0,high
14977,0,2,0.0,low
14978,11,21,0.5238095238095238,moderately high
14980,2,3,0.6666666666666666,moderately high
14981,0,1,0.0,low
14984,1,3,0.3333333333333333,moderately low
14990,3,17,0.17647058823529413,low
14992,2,8,0.25,moderately low
14993,2,2,1.0,high
14994,1,11,0.09090909090909091,low
14995,4,5,0.8,high
14998,7,8,0.875,high
15004,5,10,0.5,moderately high
15005,0,4,0.0,low
15014,3,3,1.0,high
15015,39,46,0.8478260869565217,high
15017,6,13,0.46153846153846156,moderately low
15021,0,2,0.0,low
15024,2,5,0.4,moderately low
15026,2,3,0.6666666666666666,moderately high
15029,3,11,0.2727272727272727,moderately low
15031,1,13,0.07692307692307693,low
15032,5,13,0.38461538461538464,moderately low
15033,6,17,0.35294117647058826,moderately low
15036,2,2,1.0,high
15038,0,5,0.0,low
15039,2,4,0.5,moderately high
15040,1,4,0.25,moderately low
15041,1,5,0.2,low
15042,0,1,0.0,low
15044,0,7,0.0,low
15045,0,2,0.0,low
15049,2,11,0.18181818181818182,low
15050,1,2,0.5,moderately high
15052,4,4,1.0,high
15055,8,16,0.5,moderately high
15061,3,29,0.10344827586206896,low
15062,11,17,0.6470588235294118,moderately high
15065,14,16,0.875,high
15069,1,3,0.3333333333333333,moderately low
15070,3,11,0.2727272727272727,moderately low
15074,11,19,0.5789473684210527,moderately high
15075,0,1,0.0,low
15078,3,10,0.3,moderately low
15088,1,4,0.25,moderately low
15089,7,10,0.7,moderately high
15095,2,2,1.0,high
15096,5,5,1.0,high
15097,2,2,1.0,high
15100,11,11,1.0,high
15106,2,4,0.5,moderately high
15109,2,2,1.0,high
15113,3,4,0.75,high
15115,3,10,0.3,moderately low
15116,0,1,0.0,low
15117,1,3,0.3333333333333333,moderately low
15121,2,4,0.5,moderately high
15122,1,10,0.1,low
15123,1,7,0.14285714285714285,low
15124,1,5,0.2,low
15127,3,9,0.3333333333333333,moderately low
15134,1,4,0.25,moderately low
15141,0,5,0.0,low
15149,3,9,0.3333333333333333,moderately low
15153,0,9,0.0,low
15159,0,1,0.0,low
15166,12,31,0.3870967741935484,moderately low
15171,7,14,0.5,moderately high
15172,0,3,0.0,low
15177,4,10,0.4,moderately low
15178,4,5,0.8,high
15181,3,10,0.3,moderately low
15190,4,8,0.5,moderately high
15192,0,6,0.0,low
15195,6,7,0.8571428571428571,high
15200,4,5,0.8,high
15203,3,5,0.6,moderately high
15204,9,11,0.8181818181818182,high
15206,11,17,0.6470588235294118,moderately high
15207,6,7,0.8571428571428571,high
15212,4,8,0.5,moderately high
15215,0,1,0.0,low
15216,5,8,0.625,moderately high
15217,0,1,0.0,low
15228,0,1,0.0,low
15237,6,9,0.6666666666666666,moderately high
15239,4,5,0.8,high
15241,2,3,0.6666666666666666,moderately high
15243,1,1,1.0,high
15245,3,5,0.6,moderately high
15246,0,1,0.0,low
15249,0,1,0.0,low
15250,0,1,0.0,low
15252,3,8,0.375,moderately low
15253,0,5,0.0,low
15254,4,6,0.6666666666666666,moderately high
15258,6,7,0.8571428571428571,high
15259,1,1,1.0,high
15265,2,4,0.5,moderately high
15267,5,6,0.8333333333333334,high
15279,1,3,0.3333333333333333,moderately low
15280,0,1,0.0,low
15282,3,4,0.75,high
15288,6,8,0.75,high
15290,6,14,0.42857142857142855,moderately low
15298,14,16,0.875,high
15301,26,31,0.8387096774193549,high
15302,1,4,0.25,moderately low
15305,0,1,0.0,low
15307,7,9,0.7777777777777778,high
15309,0,1,0.0,low
15310,2,7,0.2857142857142857,moderately low
15311,1,6,0.16666666666666666,low
15312,1,5,0.2,low
15313,8,44,0.18181818181818182,low
15314,18,24,0.75,high
15316,2,2,1.0,high
15320,2,4,0.5,moderately high
15328,4,5,0.8,high
15330,5,12,0.4166666666666667,moderately low
15331,5,16,0.3125,moderately low
15334,2,16,0.125,low
15335,2,11,0.18181818181818182,low
15337,1,2,0.5,moderately high
15338,2,4,0.5,moderately high
15340,2,2,1.0,high
15343,6,14,0.42857142857142855,moderately low
15345,2,13,0.15384615384615385,low
15347,2,6,0.3333333333333333,moderately low
15353,0,4,0.0,low
15354,3,9,0.3333333333333333,moderately low
15355,2,4,0.5,moderately high
15356,7,7,1.0,high
15358,3,8,0.375,moderately low
15360,0,1,0.0,low
15364,5,8,0.625,moderately high
15367,6,9,0.6666666666666666,moderately high
15368,10,17,0.5882352941176471,moderately high
15369,21,38,0.5526315789473685,moderately high
15372,7,8,0.875,high
15374,8,14,0.5714285714285714,moderately high
15376,3,5,0.6,moderately high
15386,1,5,0.2,low
15389,3,5,0.6,moderately high
15394,0,1,0.0,low
15395,4,7,0.5714285714285714,moderately high
15396,1,2,0.5,moderately high
15397,10,27,0.37037037037037035,moderately low
15400,1,4,0.25,moderately low
15401,0,3,0.0,low
15402,0,4,0.0,low
15403,4,9,0.4444444444444444,moderately low
15406,3,7,0.42857142857142855,moderately low
15408,0,3,0.0,low
15409,9,11,0.8181818181818182,high
15414,10,11,0.9090909090909091,high
15418,0,4,0.0,low
15423,0,6,0.0,low
15425,9,19,0.47368421052631576,moderately low
15435,0,5,0.0,low
15436,8,14,0.5714285714285714,moderately high
15440,10,20,0.5,moderately high
15447,18,25,0.72,moderately high
15450,2,6,0.3333333333333333,moderately low
15452,0,3,0.0,low
15453,0,14,0.0,low
15460,9,20,0.45,moderately low
15463,21,26,0.8076923076923077,high
15464,0,2,0.0,low
15469,2,2,1.0,high
15472,0,1,0.0,low
15475,22,22,1.0,high
15476,2,3,0.6666666666666666,moderately high
15478,0,5,0.0,low
15486,1,8,0.125,low
15487,0,1,0.0,low
15489,0,6,0.0,low
15496,2,15,0.13333333333333333,low
15503,5,9,0.5555555555555556,moderately high
15506,1,4,0.25,moderately low
15507,35,42,0.8333333333333334,high
15513,2,3,0.6666666666666666,moderately high
15514,1,8,0.125,low
15515,1,10,0.1,low
15519,1,4,0.25,moderately low
15525,2,4,0.5,moderately high
15531,0,2,0.0,low
15537,16,27,0.5925925925925926,moderately high
15543,0,3,0.0,low
15548,1,2,0.5,moderately high
15549,14,20,0.7,moderately high
15550,0,3,0.0,low
15551,1,2,0.5,moderately high
15553,1,2,0.5,moderately high
15556,1,3,0.3333333333333333,moderately low
15557,0,2,0.0,low
15559,13,15,0.8666666666666667,high
15560,6,9,0.6666666666666666,moderately high
15563,1,8,0.125,low
15564,1,1,1.0,high
15565,1,6,0.16666666666666666,low
15566,3,4,0.75,high
15567,7,11,0.6363636363636364,moderately high
15568,1,4,0.25,moderately low
15571,5,5,1.0,high
15572,1,2,0.5,moderately high
15577,2,2,1.0,high
15578,1,1,1.0,high
15579,6,7,0.8571428571428571,high
15581,26,36,0.7222222222222222,moderately high
15582,0,1,0.0,low
15586,6,10,0.6,moderately high
15594,6,8,0.75,high
15595,3,10,0.3,moderately low
15596,3,5,0.6,moderately high
15599,2,4,0.5,moderately high
15601,2,5,0.4,moderately low
15603,0,1,0.0,low
15608,12,22,0.5454545454545454,moderately high
15612,1,5,0.2,low
15613,0,5,0.0,low
15616,22,28,0.7857142857142857,high
15618,7,8,0.875,high
15622,11,14,0.7857142857142857,high
15624,2,2,1.0,high
15626,3,9,0.3333333333333333,moderately low
15627,0,3,0.0,low
15634,17,29,0.5862068965517241,moderately high
15635,16,27,0.5925925925925926,moderately high
15636,2,3,0.6666666666666666,moderately high
15638,3,9,0.3333333333333333,moderately low
15644,0,2,0.0,low
15646,3,3,1.0,high
15648,2,2,1.0,high
15651,1,4,0.25,moderately low
15655,14,28,0.5,moderately high
15657,5,8,0.625,moderately high
15659,5,14,0.35714285714285715,moderately low
15667,0,3,0.0,low
15668,3,3,1.0,high
15669,4,8,0.5,moderately high
15672,2,5,0.4,moderately low
15674,4,13,0.3076923076923077,moderately low
15675,4,6,0.6666666666666666,moderately high
15676,0,4,0.0,low
15690,1,10,0.1,low
15691,3,3,1.0,high
15699,1,3,0.3333333333333333,moderately low
15701,5,7,0.7142857142857143,moderately high
15702,1,3,0.3333333333333333,moderately low
15711,1,5,0.2,low
15712,0,1,0.0,low
15715,1,1,1.0,high
15716,2,4,0.5,moderately high
15721,0,2,0.0,low
15722,8,12,0.6666666666666666,moderately high
15725,6,10,0.6,moderately high
15726,7,18,0.3888888888888889,moderately low
15727,4,4,1.0,high
15728,0,1,0.0,low
15729,2,5,0.4,moderately low
15730,4,7,0.5714285714285714,moderately high
15732,4,7,0.5714285714285714,moderately high
15733,28,48,0.5833333333333334,moderately high
15734,7,24,0.2916666666666667,moderately low
15736,1,3,0.3333333333333333,moderately low
15739,0,1,0.0,low
15741,0,1,0.0,low
15745,6,12,0.5,moderately high
15747,13,17,0.7647058823529411,high
15749,3,5,0.6,moderately high
15753,5,6,0.8333333333333334,high
15755,3,5,0.6,moderately high
15760,4,6,0.6666666666666666,moderately high
15761,14,17,0.8235294117647058,high
15762,19,20,0.95,high
15765,13,15,0.8666666666666667,high
15767,4,8,0.5,moderately high
15771,1,2,0.5,moderately high
15773,5,6,0.8333333333333334,high
15775,0,5,0.0,low
15777,2,14,0.14285714285714285,low
15780,11,11,1.0,high
15781,3,5,0.6,moderately high
15782,0,2,0.0,low
15783,5,8,0.625,moderately high
15784,1,1,1.0,high
15786,0,1,0.0,low
15788,2,10,0.2,low
15789,4,6,0.6666666666666666,moderately high
15790,0,1,0.0,low
15793,1,2,0.5,moderately high
15802,2,8,0.25,moderately low
15803,17,30,0.5666666666666667,moderately high
15806,10,17,0.5882352941176471,moderately high
15812,0,4,0.0,low
15814,1,6,0.16666666666666666,low
15820,0,1,0.0,low
15822,3,5,0.6,moderately high
15828,3,8,0.375,moderately low
15833,0,5,0.0,low
15834,1,4,0.25,moderately low
15835,1,3,0.3333333333333333,moderately low
15836,1,4,0.25,moderately low
15837,5,7,0.7142857142857143,moderately high
15842,6,8,0.75,high
15847,1,3,0.3333333333333333,moderately low
15848,5,18,0.2777777777777778,moderately low
15852,10,13,0.7692307692307693,high
15861,0,1,0.0,low
15869,0,1,0.0,low
15870,1,1,1.0,high
15873,4,11,0.36363636363636365,moderately low
15875,1,2,0.5,moderately high
15882,6,14,0.42857142857142855,moderately low
15884,3,7,0.42857142857142855,moderately low
15887,12,17,0.7058823529411765,moderately high
15890,5,12,0.4166666666666667,moderately low
15892,3,13,0.23076923076923078,low
15897,10,11,0.9090909090909091,high
15902,2,2,1.0,high
15905,1,4,0.25,moderately low
15907,1,6,0.16666666666666666,low
15910,2,4,0.5,moderately high
15912,3,7,0.42857142857142855,moderately low
15917,0,2,0.0,low
15920,1,3,0.3333333333333333,moderately low
15921,3,5,0.6,moderately high
15924,3,8,0.375,moderately low
15927,24,45,0.5333333333333333,moderately high
15929,1,1,1.0,high
15930,18,27,0.6666666666666666,moderately high
15931,2,4,0.5,moderately high
15935,1,3,0.3333333333333333,moderately low
15939,4,9,0.4444444444444444,moderately low
15942,0,1,0.0,low
15945,2,3,0.6666666666666666,moderately high
15946,0,1,0.0,low
15947,5,12,0.4166666666666667,moderately low
15952,3,3,1.0,high
15954,6,9,0.6666666666666666,moderately high
15957,5,10,0.5,moderately high
15959,9,10,0.9,high
15961,3,14,0.21428571428571427,low
15963,11,17,0.6470588235294118,moderately high
15966,4,8,0.5,moderately high
15969,9,9,1.0,high
15970,11,41,0.2682926829268293,moderately low
15972,6,8,0.75,high
15975,2,2,1.0,high
15978,2,13,0.15384615384615385,low
15985,4,5,0.8,high
15989,8,18,0.4444444444444444,moderately low
15992,4,5,0.8,high
15995,2,7,0.2857142857142857,moderately low
15998,1,1,1.0,high
15999,1,2,0.5,moderately high
16008,0,3,0.0,low
16017,1,2,0.5,moderately high
16024,10,19,0.5263157894736842,moderately high
16027,2,11,0.18181818181818182,low
16032,13,18,0.7222222222222222,moderately high
16035,5,7,0.7142857142857143,moderately high
16036,4,4,1.0,high
16037,4,13,0.3076923076923077,moderately low
16038,1,4,0.25,moderately low
16039,2,5,0.4,moderately low
16040,1,3,0.3333333333333333,moderately low
16041,0,1,0.0,low
16042,1,1,1.0,high
16049,2,5,0.4,moderately low
16052,9,24,0.375,moderately low
16054,1,1,1.0,high
16055,0,1,0.0,low
16057,3,9,0.3333333333333333,moderately low
16060,2,6,0.3333333333333333,moderately low
16066,14,16,0.875,high
16067,1,1,1.0,high
16070,13,32,0.40625,moderately low
16071,4,5,0.8,high
16075,4,20,0.2,low
16078,4,5,0.8,high
16079,4,9,0.4444444444444444,moderately low
16080,3,12,0.25,moderately low
16081,0,3,0.0,low
16085,1,1,1.0,high
16088,8,13,0.6153846153846154,moderately high
16091,5,8,0.625,moderately high
16092,0,1,0.0,low
16094,1,1,1.0,high
16099,10,13,0.7692307692307693,high
16102,0,7,0.0,low
16105,6,10,0.6,moderately high
16106,21,58,0.3620689655172414,moderately low
16110,2,2,1.0,high
16112,0,16,0.0,low
16113,26,37,0.7027027027027027,moderately high
16116,0,2,0.0,low
16117,1,1,1.0,high
16118,0,1,0.0,low
16119,3,5,0.6,moderately high
16120,2,5,0.4,moderately low
16123,2,2,1.0,high
16138,0,1,0.0,low
16144,3,5,0.6,moderately high
16146,2,8,0.25,moderately low
16156,11,18,0.6111111111111112,moderately high
16161,6,8,0.75,high
16165,3,10,0.3,moderately low
16168,5,8,0.625,moderately high
16172,0,4,0.0,low
16174,1,14,0.07142857142857142,low
16179,1,4,0.25,moderately low
16180,3,4,0.75,high
16183,4,6,0.6666666666666666,moderately high
16184,3,3,1.0,high
16189,0,4,0.0,low
16190,3,5,0.6,moderately high
16191,0,1,0.0,low
16194,0,6,0.0,low
16195,16,26,0.6153846153846154,moderately high
16197,7,14,0.5,moderately high
16198,1,3,0.3333333333333333,moderately low
16201,6,12,0.5,moderately high
16205,2,6,0.3333333333333333,moderately low
16212,1,2,0.5,moderately high
16213,2,2,1.0,high
16215,5,6,0.8333333333333334,high
16216,2,3,0.6666666666666666,moderately high
16218,4,6,0.6666666666666666,moderately high
16221,1,2,0.5,moderately high
16224,0,3,0.0,low
16232,4,5,0.8,high
16233,4,11,0.36363636363636365,moderately low
16234,4,4,1.0,high
16239,0,2,0.0,low
16240,8,22,0.36363636363636365,moderately low
16241,3,4,0.75,high
16242,6,9,0.6666666666666666,moderately high
16244,1,8,0.125,low
16245,2,4,0.5,moderately high
16247,1,9,0.1111111111111111,low
16252,0,4,0.0,low
16259,0,3,0.0,low
16263,8,36,0.2222222222222222,low
16264,0,1,0.0,low
16265,5,9,0.5555555555555556,moderately high
16266,1,1,1.0,high
16273,2,2,1.0,high
16274,4,13,0.3076923076923077,moderately low
16281,20,28,0.7142857142857143,moderately high
16283,2,4,0.5,moderately high
16286,6,12,0.5,moderately high
16290,5,11,0.45454545454545453,moderately low
16291,5,9,0.5555555555555556,moderately high
16292,1,3,0.3333333333333333,moderately low
16293,0,4,0.0,low
16294,3,6,0.5,moderately high
16299,0,2,0.0,low
16300,10,12,0.8333333333333334,high
16301,4,6,0.6666666666666666,moderately high
16302,2,2,1.0,high
16304,12,19,0.631578947368421,moderately high
16305,1,6,0.16666666666666666,low
16306,9,19,0.47368421052631576,moderately low
16307,5,14,0.35714285714285715,moderately low
16311,1,2,0.5,moderately high
16312,0,3,0.0,low
16314,0,2,0.0,low
16315,2,2,1.0,high
16318,3,5,0.6,moderately high
16321,9,14,0.6428571428571429,moderately high
16324,6,6,1.0,high
16325,0,2,0.0,low
16329,4,4,1.0,high
16330,0,1,0.0,low
16334,14,21,0.6666666666666666,moderately high
16343,2,3,0.6666666666666666,moderately high
16348,7,8,0.875,high
16349,2,2,1.0,high
16350,0,1,0.0,low
16355,1,11,0.09090909090909091,low
16360,4,6,0.6666666666666666,moderately high
16361,0,3,0.0,low
16363,0,2,0.0,low
16364,0,2,0.0,low
16376,24,35,0.6857142857142857,moderately high
16383,4,4,1.0,high
16385,4,8,0.5,moderately high
16386,0,14,0.0,low
16387,4,4,1.0,high
16390,6,9,0.6666666666666666,moderately high
16391,6,7,0.8571428571428571,high
16395,7,11,0.6363636363636364,moderately high
16408,2,8,0.25,moderately low
16411,0,4,0.0,low
16415,5,5,1.0,high
16416,3,17,0.17647058823529413,low
16417,2,2,1.0,high
16426,4,8,0.5,moderately high
16427,0,2,0.0,low
16430,1,2,0.5,moderately high
16431,2,5,0.4,moderately low
16432,1,3,0.3333333333333333,moderately low
16434,11,15,0.7333333333333333,moderately high
16435,3,4,0.75,high
16437,2,6,0.3333333333333333,moderately low
16442,0,2,0.0,low
16443,0,1,0.0,low
16448,1,7,0.14285714285714285,low
16451,0,4,0.0,low
16458,0,2,0.0,low
16459,7,30,0.23333333333333334,low
16460,2,3,0.6666666666666666,moderately high
16463,0,2,0.0,low
16466,2,5,0.4,moderately low
16470,3,6,0.5,moderately high
16471,0,2,0.0,low
16474,2,6,0.3333333333333333,moderately low
16475,3,6,0.5,moderately high
16476,0,2,0.0,low
16477,7,11,0.6363636363636364,moderately high
16484,0,3,0.0,low
16486,6,6,1.0,high
16496,9,20,0.45,moderately low
16498,1,2,0.5,moderately high
16501,3,5,0.6,moderately high
16504,1,6,0.16666666666666666,low
16505,14,18,0.7777777777777778,high
16506,1,2,0.5,moderately high
16509,1,3,0.3333333333333333,moderately low
16514,0,5,0.0,low
16515,5,16,0.3125,moderately low
16517,7,15,0.4666666666666667,moderately low
16520,3,8,0.375,moderately low
16521,4,4,1.0,high
16526,1,1,1.0,high
16528,13,16,0.8125,high
16529,2,4,0.5,moderately high
16530,4,8,0.5,moderately high
16535,5,21,0.23809523809523808,low
16537,8,9,0.8888888888888888,high
16538,4,4,1.0,high
16540,2,2,1.0,high
16541,9,17,0.5294117647058824,moderately high
16544,4,4,1.0,high
16545,1,3,0.3333333333333333,moderately low
16547,1,4,0.25,moderately low
16548,5,6,0.8333333333333334,high
16551,1,7,0.14285714285714285,low
16556,6,9,0.6666666666666666,moderately high
16557,2,2,1.0,high
16561,1,2,0.5,moderately high
16562,1,1,1.0,high
16563,3,15,0.2,low
16564,2,3,0.6666666666666666,moderately high
16565,3,4,0.75,high
16566,1,2,0.5,moderately high
16567,0,1,0.0,low
16569,10,11,0.9090909090909091,high
16571,11,25,0.44,moderately low
16572,1,25,0.04,low
16576,1,2,0.5,moderately high
16577,2,8,0.25,moderately low
16585,8,10,0.8,high
16589,0,4,0.0,low
16591,3,6,0.5,moderately high
16593,2,6,0.3333333333333333,moderately low
16599,6,14,0.42857142857142855,moderately low
16600,0,11,0.0,low
16606,2,5,0.4,moderately low
16610,4,4,1.0,high
16611,1,2,0.5,moderately high
16616,0,2,0.0,low
16619,4,12,0.3333333333333333,moderately low
